species_id	representative	MGnify_accession	species_closest	ani_closest	gtpro_kmer_counts	phyeco_marker_counts	phyeco_pass_ratio	pangene_counts	genome_counts	Genome_type	Length	N_contigs	N50	GC_content	Completeness	Contamination	Lineage	Continent
104157	GUT_GENOME258018	MGYG-HGUT-04157	NA	NA	NA	15	1	4431	6	MAG	2480742	175	23423	44.46	97.32	0.89	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__;g__;s__	Europe
104158	GUT_GENOME258044	MGYG-HGUT-04158	100994	77.9418	64135	15	1	152515	1467	MAG	1763641	24	138539	45	97.47	0	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	Europe
104159	GUT_GENOME258161	MGYG-HGUT-04159	100388	87.26305	NA	15	1	4083	2	MAG	2766114	76	68248	58.1	93.96	1.23	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	Europe
104160	GUT_GENOME258181	MGYG-HGUT-04160	103972	80.58325	NA	15	1	7428	14	MAG	2175827	242	12222	47.32	95.03	0.81	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__QALW01;g__QALW01;s__	Europe
104161	GUT_GENOME258198	MGYG-HGUT-04161	104307	94.38965	NA	NA	NA	1896	1	MAG	2198182	48	74786	60.14	100	1.61	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	Europe
104162	GUT_GENOME258224	MGYG-HGUT-04162	102248	78.056	23038	13	1	5363	23	MAG	1047762	12	193386	25.79	93.82	1.12	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__UBA5026;s__	Europe
104163	GUT_GENOME258247	MGYG-HGUT-04163	102448	81.6887	63323	15	1	27154	78	MAG	2377635	94	58444	62.22	96.51	0.67	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Ruminiclostridium_C;s__	Europe
104164	GUT_GENOME258258	MGYG-HGUT-04164	NA	NA	NA	15	1	8625	10	MAG	2287505	180	19162	48.1	93.29	1.34	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__;s__	Europe
104165	GUT_GENOME258268	MGYG-HGUT-04165	104482	89.4801	62089	15	1	57973	124	MAG	1950565	47	73138	57.96	97.82	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp003522105	Europe
104166	GUT_GENOME258286	MGYG-HGUT-04166	100357	90.01615	NA	14	1	2161	1	MAG	2603762	51	78944	51.87	94.53	0.75	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__	Europe
104167	GUT_GENOME258287	MGYG-HGUT-04167	103944	77.518	NA	13	1	1685	2	MAG	1207995	33	78149	25.75	94.38	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__;s__	Europe
104168	GUT_GENOME258397	MGYG-HGUT-04168	100893	78.31945	NA	15	1	4449	2	MAG	4047630	58	117740	57.22	98.79	1.08	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__;s__	Europe
104169	GUT_GENOME258411	MGYG-HGUT-04169	NA	NA	NA	14	0.857142857142857	4041	4	MAG	2353220	486	6073	45.67	76.91	2.49	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	Europe
104170	GUT_GENOME258433	MGYG-HGUT-04170	100419	81.90935	NA	13	1	1553	2	MAG	1128310	19	189022	26.61	93.26	1.12	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__CAG-710;s__	Europe
104171	GUT_GENOME258449	MGYG-HGUT-04171	NA	NA	NA	15	1	4099	8	MAG	2286273	104	33895	49.78	99.29	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__;s__	Europe
104172	GUT_GENOME258514	MGYG-HGUT-04172	NA	NA	NA	15	1	2500	1	MAG	3050906	27	377863	57.86	98.56	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__	Europe
104173	GUT_GENOME258542	MGYG-HGUT-04173	101893	78.711	NA	15	1	3436	5	MAG	1920949	26	95889	47.65	98.58	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-145;s__	Europe
104174	GUT_GENOME258557	MGYG-HGUT-04174	103875	78.84505	NA	14	0.928571428571429	2111	1	MAG	2366989	146	27146	61.59	87.74	3.14	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__;s__	Europe
104175	GUT_GENOME258596	MGYG-HGUT-04175	104149	78.3454	NA	13	1	1314	1	MAG	1240794	50	42966	23.72	93.82	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__RUG832;s__	Europe
104176	GUT_GENOME258629	MGYG-HGUT-04176	NA	NA	NA	9	1	2370	1	MAG	2444221	728	3679	43.54	70.63	1.14	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae_A;g__FJAT-27916;s__FJAT-27916 sp001183965	Europe
104177	GUT_GENOME258649	MGYG-HGUT-04177	103951	76.2859	NA	12	0.916666666666667	1596	2	MAG	993933	21	102743	26.83	89.33	1.12	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__;s__	Europe
104178	GUT_GENOME258656	MGYG-HGUT-04178	NA	NA	NA	13	0.923076923076923	4410	17	MAG	1317904	32	69937	28.77	76.72	0.22	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__;s__	Europe
104179	GUT_GENOME258665	MGYG-HGUT-04179	100939	84.1722	NA	15	1	4984	11	MAG	1905126	184	17544	66.99	87.2	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__CAG-1024;s__	Europe
104180	GUT_GENOME258721	MGYG-HGUT-04180	103957	91.21615	NA	15	0.933333333333333	3851	1	MAG	4626686	93	95061	46.89	96.93	0.9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	Europe
104181	GUT_GENOME258728	MGYG-HGUT-04181	100167	94.9272	NA	NA	NA	1823	1	MAG	2117365	86	52275	60.13	98.99	0.81	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp002232035	Europe
104182	GUT_GENOME258758	MGYG-HGUT-04182	104479	92.4566	NA	15	0.933333333333333	7253	7	MAG	3344512	140	36186	47.59	94.89	0.53	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_A;s__	Europe
104183	GUT_GENOME258812	MGYG-HGUT-04183	102023	79.0559	NA	15	1	4049	3	MAG	2339424	124	34978	61.87	96.15	0.18	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__;s__	Europe
104184	GUT_GENOME258823	MGYG-HGUT-04184	NA	NA	NA	15	1	2278	1	MAG	2370952	317	10843	50.35	94.41	0.67	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__QANG01;s__	Europe
104185	GUT_GENOME258847	MGYG-HGUT-04185	104019	79.2516	NA	15	1	7466	5	MAG	3289740	37	150192	48.45	81.6	0.06	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	Europe
104186	GUT_GENOME258848	MGYG-HGUT-04186	104497	95.04145	NA	NA	NA	4752	4	MAG	2077518	142	25637	59.89	99.19	1.61	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_F	Europe
104187	GUT_GENOME258867	MGYG-HGUT-04187	103170	89.1167	NA	14	1	1900	1	MAG	2011841	490	5041	61.27	82.84	1.29	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__	Europe
104188	GUT_GENOME258883	MGYG-HGUT-04188	104019	87.08985	NA	15	1	5219	3	MAG	3351981	46	158894	50.75	90.11	1.36	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	Europe
104189	GUT_GENOME258957	MGYG-HGUT-04189	101409	91.19985	NA	15	0.933333333333333	4277	8	MAG	2011770	40	74198	57.61	96.77	0.07	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia_A;s__	Europe
104190	GUT_GENOME258967	MGYG-HGUT-04190	101049	74.5154	NA	14	1	1841	1	MAG	2196864	337	8786	43.43	86.1	2.07	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__;s__	Europe
104191	GUT_GENOME258969	MGYG-HGUT-04191	100791	82.20915	NA	15	0.933333333333333	19908	56	MAG	1481282	30	159789	26.49	80.5	1.66	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp001916005	Europe
104192	GUT_GENOME258988	MGYG-HGUT-04192	NA	NA	NA	13	1	1822	2	MAG	1409933	181	12974	28.04	72.14	1.38	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-793;s__	Europe
104193	GUT_GENOME259060	MGYG-HGUT-04193	103943	82.30425	NA	15	1	2779	2	MAG	2272810	308	10138	41.59	94.33	0.5	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__;g__;s__	Europe
104194	GUT_GENOME259081	MGYG-HGUT-04194	102257	83.36625	39992	15	1	14844	55	MAG	2120040	54	74279	45.24	96.64	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp002431945	Europe
104195	GUT_GENOME259132	MGYG-HGUT-04195	NA	NA	NA	13	1	1675	1	MAG	1809545	35	89300	26.43	77.17	3.13	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__	Europe
104196	GUT_GENOME259135	MGYG-HGUT-04196	102882	90.5937	34011	15	1	139374	669	MAG	2010770	45	70344	61.51	93.29	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp001916855	Europe
104197	GUT_GENOME259155	MGYG-HGUT-04197	104105	89.37925	NA	15	1	2027	1	MAG	2419423	85	44292	47.45	97.12	1.68	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__	Europe
104198	GUT_GENOME259234	MGYG-HGUT-04198	100040	77.2701	NA	14	1	1862	1	MAG	1992745	102	28093	47.09	96.45	0.24	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UBA1191;s__	Europe
104199	GUT_GENOME259479	MGYG-HGUT-04199	100427	78.1653	NA	15	1	1497	1	MAG	1652569	54	47958	29.21	99.44	1.12	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-449;g__CAG-449;s__	Europe
104200	GUT_GENOME259524	MGYG-HGUT-04200	104486	94.1585	81607	15	1	23720	57	MAG	1810687	35	78820	53.15	90.94	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp000431075	Europe
104201	GUT_GENOME259528	MGYG-HGUT-04201	103824	81.5375	NA	15	1	8250	13	MAG	2436088	164	29858	59.21	90.21	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__	Europe
104202	GUT_GENOME259529	MGYG-HGUT-04202	NA	NA	NA	6	1	433	1	MAG	449443	156	2906	34.81	62.34	0.56	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__UBA1242;g__;s__	Europe
104203	GUT_GENOME259535	MGYG-HGUT-04203	100417	77.1927	NA	15	1	2592	1	MAG	2860639	39	105426	46.26	96.62	3.33	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	Europe
104204	GUT_GENOME259545	MGYG-HGUT-04204	100496	79.1344	NA	12	1	1178	1	MAG	1160120	28	75988	26.22	92.7	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__;s__	Europe
104205	GUT_GENOME259547	MGYG-HGUT-04205	NA	NA	117082	15	1	27155	52	MAG	1871322	17	161332	48.37	92.46	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__	Europe
104206	GUT_GENOME259561	MGYG-HGUT-04206	104276	84.68915	NA	15	1	2032	1	MAG	2111575	199	16623	60.85	84.27	3.14	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__	Europe
104207	GUT_GENOME259567	MGYG-HGUT-04207	NA	NA	63871	15	1	29490	160	MAG	2302618	28	106753	44.36	95.8	0.37	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6398;s__UBA6398 sp003150315	Europe
104208	GUT_GENOME259595	MGYG-HGUT-04208	103164	80.24925	NA	15	0.933333333333333	5176	4	MAG	2882561	95	46554	54.42	94.79	0.75	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__	Europe
104209	GUT_GENOME259612	MGYG-HGUT-04209	103066	94.82425	NA	NA	NA	14896	12	MAG	2134494	35	123048	60.11	100	0.81	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	Europe
104210	GUT_GENOME259679	MGYG-HGUT-04210	104132	85.1511	NA	15	1	2075	1	MAG	2253787	15	305830	39.72	97.07	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	Europe
104211	GUT_GENOME259703	MGYG-HGUT-04211	NA	NA	NA	11	1	1101	1	MAG	1066903	12	239520	34.15	70.79	2.25	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__;s__	Europe
104212	GUT_GENOME259760	MGYG-HGUT-04212	NA	NA	NA	14	1	1717	2	MAG	1400423	54	48923	28.28	71.25	1.05	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	Europe
104213	GUT_GENOME259797	MGYG-HGUT-04213	104483	94.3002	NA	14	0.928571428571429	2370	1	MAG	2847158	70	55718	53	96.67	0.09	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__	Europe
104214	GUT_GENOME259822	MGYG-HGUT-04214	102047	88.09175	NA	15	1	9314	20	MAG	2122522	123	27436	58.55	86.35	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__;s__	Europe
104215	GUT_GENOME259823	MGYG-HGUT-04215	NA	NA	NA	13	1	2609	4	MAG	1526818	45	66875	31.14	81.33	0.7	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__UBA1234;g__;s__	Europe
104216	GUT_GENOME259825	MGYG-HGUT-04216	103951	74.9669	NA	13	1	2218	5	MAG	1153601	29	70674	26.48	91.57	1.12	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__;s__	Europe
104217	GUT_GENOME259827	MGYG-HGUT-04217	NA	NA	NA	NA	NA	1414	1	MAG	1531184	384	4650	60.44	75.4	4.42	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	Europe
104218	GUT_GENOME259838	MGYG-HGUT-04218	103998	85.48605	NA	12	0.916666666666667	1350	1	MAG	1405729	30	84328	28.11	89.89	1.85	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-605;s__	Europe
104219	GUT_GENOME259841	MGYG-HGUT-04219	NA	NA	NA	14	1	6928	4	MAG	2569787	80	49168	51.39	97.67	1.13	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-873;s__	Europe
104220	GUT_GENOME259849	MGYG-HGUT-04220	100085	94.63555	NA	NA	NA	1854	1	MAG	2131393	55	56137	59.97	99.19	0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_F	Europe
104221	GUT_GENOME259872	MGYG-HGUT-04221	NA	NA	33073	15	1	6434	32	MAG	1971557	35	86480	54.95	96.37	0.81	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-727;g__;s__	Europe
104222	GUT_GENOME259948	MGYG-HGUT-04222	NA	NA	NA	14	1	8565	18	MAG	1526338	14	384346	28.19	74.88	0.67	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	Europe
104223	GUT_GENOME260001	MGYG-HGUT-04223	NA	NA	NA	15	1	4421	8	MAG	2575981	37	150951	46.2	95.97	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__;g__;s__	Europe
104224	GUT_GENOME260024	MGYG-HGUT-04224	102126	93.5484	NA	15	0.933333333333333	2625	2	MAG	2221068	156	21114	51.29	96.64	0.62	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__UBA1390;g__UBA1390;s__	Europe
104225	GUT_GENOME260051	MGYG-HGUT-04225	100840	81.89455	NA	15	1	5430	9	MAG	2345917	194	19487	60.26	81.21	0.12	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__	Europe
104226	GUT_GENOME260112	MGYG-HGUT-04226	104008	78.5423	NA	13	1	4528	16	MAG	1167254	8	268781	25.27	91.01	1.12	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-533;s__	Europe
104227	GUT_GENOME260230	MGYG-HGUT-04227	NA	NA	NA	NA	NA	1412	1	MAG	1600032	259	9576	60.4	76.63	1.61	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	Europe
104228	GUT_GENOME260239	MGYG-HGUT-04228	104303	77.9113	NA	13	1	2222	3	MAG	1410450	41	58578	28.35	92.7	3.37	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-611;g__CAG-710;s__	Europe
104229	GUT_GENOME260243	MGYG-HGUT-04229	NA	NA	NA	15	1	1953	2	MAG	1979607	29	110957	47.62	96.64	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	Europe
104230	GUT_GENOME260250	MGYG-HGUT-04230	100915	82.2884	NA	14	1	8513	7	MAG	3516057	198	31473	27.58	97.38	0.81	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__	Europe
104231	GUT_GENOME260281	MGYG-HGUT-04231	100366	81.9722	NA	14	1	2223	1	MAG	2685220	93	48173	48.07	95.41	0.67	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__;s__	Europe
104232	GUT_GENOME260293	MGYG-HGUT-04232	100102	84.23235	NA	15	0.933333333333333	5335	6	MAG	2591540	253	15450	27.67	97.1	0.7	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter;s__	Europe
104233	GUT_GENOME260294	MGYG-HGUT-04233	102835	92.02255	NA	15	1	2719	1	MAG	2952530	188	30681	49.21	93.47	3.48	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	Europe
104234	GUT_GENOME260346	MGYG-HGUT-04234	100134	80.0252	35983	15	1	10477	15	MAG	2339347	247	13929	31.42	96.99	1.08	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Massiliomicrobiota;s__Massiliomicrobiota sp002160815	Europe
104235	GUT_GENOME260354	MGYG-HGUT-04235	NA	NA	NA	13	1	2354	1	MAG	2315891	575	4680	50.52	84.22	3.5	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__;s__	Europe
104236	GUT_GENOME260369	MGYG-HGUT-04236	104115	94.093	27350	15	1	23318	87	MAG	2130526	23	259055	38.41	97.99	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	Europe
104237	GUT_GENOME260425	MGYG-HGUT-04237	NA	NA	NA	14	0.928571428571429	27337	143	MAG	1736722	10	257577	27.23	79.69	0.67	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492;s__CAG-492 sp000434335	Europe
104238	GUT_GENOME260489	MGYG-HGUT-04238	NA	NA	NA	9	0.666666666666667	1482	1	MAG	1536711	450	3683	62.58	65.98	0.46	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__	Europe
104239	GUT_GENOME260586	MGYG-HGUT-04239	NA	NA	NA	NA	NA	1319	1	MAG	1498755	43	53628	60.08	79.3	0.81	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_F	Europe
104240	GUT_GENOME260664	MGYG-HGUT-04240	104018	94.5734	NA	NA	NA	1672	1	MAG	1902578	174	16131	60.18	88.17	2.69	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	Europe
104241	GUT_GENOME260703	MGYG-HGUT-04241	104354	93.4444	NA	15	1	4040	4	MAG	2156541	23	114253	53.7	97.6	0.48	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	Europe
104242	GUT_GENOME260707	MGYG-HGUT-04242	104352	94.14335	NA	13	0.538461538461538	1344	1	MAG	1292544	23	108026	25.58	90.17	4.49	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-460;s__	Europe
104243	GUT_GENOME260725	MGYG-HGUT-04243	NA	NA	NA	14	1	1544	1	MAG	1710627	355	5933	38.37	90.86	0.73	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__;g__;s__	Europe
104244	GUT_GENOME260736	MGYG-HGUT-04244	103826	85.0235	NA	15	1	2824	4	MAG	1985528	27	123759	38.82	95.97	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	Europe
104245	GUT_GENOME260844	MGYG-HGUT-04245	NA	NA	68516	15	1	155986	821	MAG	1999050	18	179371	53.04	99.19	0.27	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__;s__	Europe
104246	GUT_GENOME260851	MGYG-HGUT-04246	NA	NA	NA	15	1	12337	11	MAG	2299181	24	161132	46.58	96.42	0.67	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__;s__	Europe
104247	GUT_GENOME260956	MGYG-HGUT-04247	102074	89.9812	NA	15	1	2364	2	MAG	1604094	347	5836	58.37	86.56	4.03	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01;g__QAMH01;s__	Europe
104248	GUT_GENOME260957	MGYG-HGUT-04248	100741	82.61135	66673	15	1	36081	67	MAG	2100411	28	102796	58.84	91.61	0.67	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000436735	Europe
104249	GUT_GENOME261024	MGYG-HGUT-04249	101840	89.41155	NA	13	1	2425	4	MAG	1339361	65	38760	30.29	94.38	4.65	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-822;g__;s__	Europe
104250	GUT_GENOME261061	MGYG-HGUT-04250	100041	93.1521	32520	15	1	81607	160	MAG	3091301	64	72726	46.6	99.52	1.45	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003447295	Europe
104251	GUT_GENOME261219	MGYG-HGUT-04251	102703	87.64395	NA	13	1	1773	1	MAG	1695871	445	4379	50.06	80.48	1.82	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Oxalobacter;s__	Europe
104252	GUT_GENOME261291	MGYG-HGUT-04252	103860	91.25125	67094	15	1	15331	29	MAG	2064605	31	114064	57.03	98.32	0.67	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK3B98;s__	Europe
104253	GUT_GENOME261390	MGYG-HGUT-04253	101321	93.40435	18072	14	1	9058	44	MAG	2386728	90	47016	65.16	99.11	0.59	d__Bacteria;p__Desulfobacterota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger_A	Asia
104254	GUT_GENOME261409	MGYG-HGUT-04254	104507	87.44095	53456	13	1	21601	76	MAG	1140810	24	113084	26.4	91.57	0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__CAG-1000;g__CAG-460;s__	Asia
104255	GUT_GENOME261411	MGYG-HGUT-04255	NA	NA	NA	15	1	2176	2	MAG	2427013	84	45182	50.83	99.06	0.69	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__K10;s__	Asia
104256	GUT_GENOME261446	MGYG-HGUT-04256	100723	88.9416	52085	15	1	88504	426	MAG	2314164	13	517404	51.63	97.27	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003538135	Asia
104257	GUT_GENOME261449	MGYG-HGUT-04257	103298	86.26805	NA	15	0.933333333333333	2807	5	MAG	1760601	105	27910	65.78	96.77	0.12	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Libanicoccus;s__	Asia
104258	GUT_GENOME261485	MGYG-HGUT-04258	100928	94.7844	NA	NA	NA	1867	1	MAG	2151077	53	63178	59.68	100	0.81	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp002232035	Asia
